STN,YYYYMMDD,   FG,  FHX,  FHN,  FXX
  344,20050903,   39,   50,   30,   80
  344,20050904,   36,   50,   20,   80
  344,20050905,   32,   50,    0,   80
  344,20050906,   14,   30,   10,   70
  344,20050907,   27,   40,   10,   80
  344,20050908,   24,   40,   10,   70
  344,20050909,   18,   30,   10,   50
  344,20050910,   18,   40,    0,   80
  344,20050911,   25,   40,   10,   60
  344,20050912,   35,   60,    0,  100
  344,20050913,   13,   40,    0,   70
  344,20050914,   48,   80,   10,  130
  344,20050915,   30,   80,   10,  140
  344,20050916,   53,   80,   20,  140
  344,20050917,   20,   40,    0,   90
  344,20050918,   18,   40,    0,   80
  344,20050919,   10,   20,    0,   40
  344,20050920,    9,   30,    0,   60
  344,20050921,   13,   30,    0,   50
  344,20050922,   17,   40,    0,   90
  344,20050923,   33,   60,    0,  110
  344,20050924,   19,   30,    0,   50
  344,20050925,   42,   60,   20,  120
  344,20050926,   53,   70,   30,  130
  344,20050927,   57,   70,   40,  130
  344,20050928,   53,   70,   30,  110
  344,20050929,   54,   90,   20,  170
  344,20050930,   55,   80,   30,  140
  344,20051001,   43,   70,   10,  110
  344,20051002,   20,   50,    0,  100
  344,20051003,   15,   40,    0,   60
  344,20051004,   42,   70,   10,  100
  344,20051005,   33,   50,   10,   80
  344,20051006,   21,   40,   10,   70
  344,20051007,   16,   30,    0,   50
  344,20051008,   35,   60,   10,  110
  344,20051009,   15,   40,    0,   70
  344,20051010,   35,   50,    0,  100
  344,20051011,   38,   50,   20,   90
  344,20051012,   43,   50,   30,  100
  344,20051013,   25,   50,    0,   80
  344,20051014,   18,   20,    0,   50
  344,20051015,   36,   50,   10,   90
  344,20051016,   55,   70,   40,  110
  344,20051017,   50,   70,   40,  110
  344,20051018,   65,   90,   40,  150
  344,20051019,   48,   60,   40,  100
  344,20051020,   57,  100,   30,  160
  344,20051021,   53,   80,   20,  140
  344,20051022,   63,   90,   30,  160
  344,20051023,   30,   50,    0,   90
  344,20051024,   68,   90,   40,  160
  344,20051025,   96,  120,   80,  190
  344,20051026,   52,   90,   30,  130
  344,20051027,   51,   70,   30,  130
  344,20051028,   48,   70,   10,  140
  344,20051029,   35,   60,   10,  100
  344,20051030,   56,   70,   40,  100
  344,20051031,   43,   60,   20,  110
  344,20051101,   63,  100,   40,  160
  344,20051102,   66,   80,   50,  130
  344,20051103,   85,  100,   70,  180
  344,20051104,   54,   70,   40,  110
  344,20051105,   56,   70,   40,  110
  344,20051106,   78,   90,   60,  160
  344,20051107,   53,   70,   30,  120
  344,20051108,   59,   70,   50,  130
  344,20051109,   33,   60,   10,  100
  344,20051110,   61,   90,   20,  160
  344,20051111,   78,   90,   50,  140
  344,20051112,   45,   90,   10,  140
  344,20051113,   14,   30,   10,   50
  344,20051114,   30,   70,    0,   90
  344,20051115,   39,   70,   20,  120
  344,20051116,   51,   70,   20,  170
  344,20051117,   23,   40,   10,  110
  344,20051118,   20,   40,   10,  110
  344,20051119,   13,   30,    0,   50
  344,20051120,   26,   40,    0,   70
  344,20051121,   30,   50,   10,   90
  344,20051122,   20,   30,   10,   60
  344,20051123,   12,   20,    0,   70
  344,20051124,   64,  130,   10,  210
  344,20051125,  101,  140,   20,  240
  344,20051126,   26,   40,   10,   90
  344,20051127,   18,   40,    0,   70
  344,20051128,   29,   50,   10,   90
  344,20051129,   29,   50,   10,   90
  344,20051130,   50,   80,   30,  120
  344,20051201,   66,   70,   50,  130
  344,20051202,   72,   80,   60,  140
  344,20051203,   74,   90,   60,  140
  344,20051204,   48,   70,   20,  130
  344,20051205,   38,   50,   30,   90
  344,20051206,   28,   40,   20,   70
  344,20051207,   39,   60,   20,  100
  344,20051208,   30,   50,   10,   90
  344,20051209,   18,   30,   10,   60
  344,20051210,   20,   30,   10,   70
  344,20051211,   23,   30,   20,   70
  344,20051212,   30,   60,   10,  100
  344,20051213,   26,   50,   20,   80
  344,20051214,   33,   50,   20,  110
  344,20051215,   55,   70,   40,  120
  344,20051216,   92,  120,   60,  220
  344,20051217,   68,  100,   30,  240
  344,20051218,   35,   70,   10,  120
  344,20051219,   49,   90,   20,  150
  344,20051220,   32,   50,   20,   80
  344,20051221,   48,   70,   20,  100
  344,20051222,   34,   50,   20,   70
  344,20051223,   45,   60,   30,   90
  344,20051224,   31,   50,   20,   80
  344,20051225,   28,   50,   10,   80
  344,20051226,   33,   60,   20,  150
  344,20051227,   51,   80,   30,  130
  344,20051228,   39,   60,   10,  110
  344,20051229,   24,   40,   10,   80
  344,20051230,   69,  100,   20,  160
  344,20051231,   68,   80,   50,  140
  380,20010101,   73,   90,   50,  150
  380,20010102,   76,  100,   60,  160
  380,20010103,   68,   90,   40,  150
  380,20010104,   78,  110,   60,  180
  380,20010105,   72,  100,   30,  170
  380,20010106,   56,   70,   30,  110
  380,20010107,   56,   70,   40,  120
  380,20010108,   50,   60,   40,  100
  380,20010109,   33,   60,   10,   80
  380,20010110,   41,   60,   20,   90
  380,20010111,   60,   70,   50,  110
  380,20010112,   45,   70,   30,  100
  380,20010113,   50,   70,   30,  110
  380,20010114,   46,   60,   30,  100
  380,20010115,   54,   70,   20,  110
  380,20010116,   25,   50,   10,   70
  380,20010117,   14,   20,   10,   30
  380,20010118,   15,   20,   10,   40
  380,20010119,   12,   20,   10,   30
  380,20010120,   15,   20,   10,   40
  380,20010121,   38,   60,   20,  100
  380,20010122,   53,   70,   40,  120
  380,20010123,   72,  110,   50,  190
  380,20010124,   75,  120,   40,  210
  380,20010125,   50,   70,   40,  110
  380,20010126,   56,   80,   40,  140
  380,20010127,   64,   90,   40,  170
  380,20010128,   28,   40,   20,   70
  380,20010129,   15,   30,    0,   40
  380,20010130,   21,   30,   10,   50
  380,20010131,   19,   40,   10,   80
  380,20010201,   28,   60,   10,   80
  380,20010202,   37,   50,   20,   80
  380,20010203,   46,   70,   30,  110
  380,20010204,   58,   90,   10,  150
  380,20010205,   93,  120,   70,  180
  380,20010206,   86,  100,   70,  170
  380,20010207,   50,   80,   20,  130
  380,20010208,   86,  120,   50,  230
  380,20010209,   30,   70,   10,  110
  380,20010210,   32,   80,   10,  120
  380,20010211,   76,   90,   60,  140
  380,20010212,   55,   80,   10,  120
  380,20010213,   55,  100,   30,  140
  380,20010214,   33,   50,   10,   80
  380,20010215,   15,   40,    0,   50
  380,20010216,   35,   60,   20,   90
  380,20010217,   48,   60,   30,  100
  380,20010218,   25,   40,   10,   50
  380,20010219,   35,   50,   10,  100
  380,20010220,   33,   50,   20,   80
  380,20010221,   55,   70,   40,  100
  380,20010222,   48,   70,   20,  110
  380,20010223,   35,   50,   20,  100
  380,20010224,   33,   60,   10,  100
  380,20010225,   49,   70,   20,  110
  380,20010226,   49,   60,   40,  100
  380,20010227,   40,   60,   20,  100
  380,20010228,   31,   50,   20,   80
  380,20010301,   29,   60,   10,   90
  380,20010302,   33,   50,   20,   70
  380,20010303,   45,   70,   30,  100
  380,20010304,   31,   40,   10,   70
  380,20010305,   30,   50,   10,   70
  380,20010306,   36,   50,   20,   80
  380,20010307,   39,   60,   30,   90
  380,20010308,   41,   80,   10,  130
  380,20010309,   62,   90,   40,  140
  380,20010310,   60,   80,   40,  130
  380,20010311,   57,  100,   30,  160
  380,20010312,   57,  110,   20,  170
  380,20010313,   74,  110,   40,  170
  380,20010314,   60,   80,   30,  130
  380,20010315,   16,   20,   10,   40
  380,20010316,   38,   60,   10,  100
  380,20010317,   27,   50,   10,   80
  380,20010318,   54,   90,   20,  140
  380,20010319,   53,   90,   20,  150
  380,20010320,   52,   80,   20,  110
  380,20010321,   48,   90,   10,  130
  380,20010322,   30,   60,   10,   90
  380,20010323,   55,  130,   30,  200
  380,20010324,   42,   60,   10,  100
  380,20010325,   55,   70,   40,  110
  380,20010326,   29,   40,   20,   60
  380,20010327,   51,   60,   40,  100
  380,20010328,   60,   90,   20,  150
  380,20010329,   50,   90,   20,  140
  380,20010330,   35,   50,   20,  100
  380,20010331,   55,   80,   30,  130
  380,20010401,   30,   50,    0,   70
  380,20010402,   41,   60,   20,   90
  380,20010403,   56,   90,   30,  150
  380,20010404,   70,  110,   40,  190
  380,20010405,   75,  100,   50,  170
  380,20010406,   80,  100,   50,  140
  380,20010407,   54,   80,   10,  170
  380,20010408,   31,   60,   10,  110
  380,20010409,   38,   50,   20,   90
  380,20010410,   42,   70,   20,  120
  380,20010411,   31,   60,   10,  100
  380,20010412,   36,   70,   20,  120
  380,20010413,   39,   70,   20,  130
  380,20010414,   43,   80,   10,  130
  380,20010415,   54,   70,   40,  130
  380,20010416,   40,   60,   20,  130
  380,20010417,   38,   60,   20,  100
  380,20010418,   57,   90,   30,  130
  380,20010419,   51,   70,   30,  150
  380,20010420,   32,   50,   20,   80
  380,20010421,   36,   60,   20,  100
  380,20010422,   20,   30,   10,   60
  380,20010423,   17,   30,   10,   50
  380,20010424,   43,   80,   20,  130
  380,20010425,   50,   80,   30,  220
  380,20010426,   66,   90,   40,  140
  380,20010427,   37,   60,   20,  100
  380,20010428,   62,  100,   20,  150
  380,20010429,   35,   60,   10,  110
  380,20010430,   25,   50,   10,   90
  380,20010501,   39,   60,   20,   90
  380,20010502,   41,   60,   20,   90
  380,20010503,   38,   70,   10,  120
  380,20010504,   43,   70,   20,  110
  380,20010505,   75,   90,   60,  140
  380,20010506,   48,   60,   30,  110
  380,20010507,   55,   80,   40,  140
  380,20010508,   39,   50,   30,   80
  380,20010509,   43,   70,   20,  110
  380,20010510,   48,   70,   20,  100
  380,20010511,   33,   50,   20,   80
  380,20010512,   37,   60,   10,   90
  380,20010513,   25,   50,   10,   70
  380,20010514,   38,   60,   10,   90
  380,20010515,   34,   60,   20,  120
  380,20010516,   67,  110,   40,  190
  380,20010517,   70,  100,   40,  170
  380,20010518,   53,   80,   30,  110
  380,20010519,   30,   40,    0,  110
  380,20010520,   28,   50,    0,  100
  380,20010521,   49,   60,   30,  100
  380,20010522,   48,   60,   30,  120
  380,20010523,   39,   60,   20,  100
  380,20010524,   31,   60,   10,   90
  380,20010525,   30,   50,   20,   70
  380,20010526,   23,   40,    0,   80
  380,20010527,   47,   70,   10,  110
  380,20010528,   60,   70,   50,  130
  380,20010529,   48,   60,   10,  110
  380,20010530,   19,   30,   10,   60
  380,20010531,   47,   80,   20,  130
  380,20010601,   44,   60,   20,  110
  380,20010602,   61,   80,   30,  160
  380,20010603,   53,   90,   30,  180
  380,20010604,   41,   70,   20,  110
  380,20010605,   33,   60,   10,  100
  380,20010606,   49,   80,   10,  140
  380,20010607,   57,   90,   30,  140
  380,20010608,   34,   40,   10,   70
  380,20010609,   20,   30,    0,   80
  380,20010610,   24,   50,   10,  130
  380,20010611,   34,   60,   10,  120
  380,20010612,   36,   50,   20,   80
  380,20010613,   18,   40,    0,   70
  380,20010614,   16,   30,   10,   60
  380,20010615,   47,   90,   20,  160
  380,20010616,   45,   70,   20,  200
  380,20010617,   44,   60,   30,  130
  380,20010618,   42,   60,   20,  110
  380,20010619,   21,   30,   10,   70
  380,20010620,   37,   50,   20,   90
  380,20010621,   43,   70,   20,  110
  380,20010622,   40,   60,   20,  110
  380,20010623,   15,   30,   10,   50
  380,20010624,   15,   20,   10,   50
  380,20010625,   31,   40,   10,   90
  380,20010626,   33,   40,   20,   90
  380,20010627,   36,   70,   20,  130
  380,20010628,   46,   70,   20,  100
  380,20010629,   33,   60,   10,   90
  380,20010630,   31,   70,   10,  130
  380,20010701,   41,   50,   20,  100
  380,20010702,   18,   30,    0,   60
  380,20010703,   43,   70,   20,  100
  380,20010704,   54,   70,   30,  120
  380,20010705,   39,   60,   10,   90
  380,20010706,   28,   50,   10,   90
  380,20010707,   54,   90,   20,  160
  380,20010708,   62,   80,   50,  130
  380,20010709,   50,   70,   20,  110
  380,20010710,   57,   90,   20,  160
  380,20010711,   88,  120,   60,  180
  380,20010712,   62,   80,   40,  120
  380,20010713,   51,   80,   10,  130
  380,20010714,   25,   70,   10,  140
  380,20010715,   28,   60,   10,   90
  380,20010716,   23,   30,   10,   60
  380,20010717,   30,   50,    0,  120
  380,20010718,   62,   80,   40,  140
  380,20010719,   54,   80,   30,  130
  380,20010720,   47,   70,   10,  120
  380,20010721,   43,   90,   20,  150
  380,20010722,   28,   40,   10,   70
  380,20010723,   30,   60,   10,   90
  380,20010724,   20,   30,   10,   70
  380,20010725,   26,   40,   10,   80
  380,20010726,   25,   40,   10,   80
  380,20010727,   23,   50,   10,  100
  380,20010728,   29,   60,    0,   80
  380,20010729,   19,   40,   10,   70
  380,20010730,   38,   60,   10,  100
  380,20010731,   43,   70,   10,  110
  380,20010801,   24,   40,   10,   80
  380,20010802,   31,   60,   10,  220
  380,20010803,   46,   70,   10,  110
  380,20010804,   50,   70,   20,  160
  380,20010805,   52,   90,   20,  140
  380,20010806,   50,   80,   20,  130
  380,20010807,   62,   80,   40,  130
  380,20010808,   74,  110,   50,  170
  380,20010809,   49,   70,   30,  160
  380,20010810,   35,   50,   20,  110
  380,20010811,   40,   60,   20,  100
  380,20010812,   60,   90,   40,  130
  380,20010813,   54,   80,   10,  120
  380,20010814,   18,   30,   10,   50
  380,20010815,   28,   50,   10,   80
  380,20010816,   47,   70,   20,  160
  380,20010817,   20,   30,   10,   60
  380,20010818,   28,   40,   10,   70
  380,20010819,   56,   80,   30,  140
  380,20010820,   30,   40,   10,   70
  380,20010821,   17,   30,   10,   50
  380,20010822,   19,   30,   10,   70
  380,20010823,   17,   20,   10,   50
  380,20010824,   20,   30,   10,   60
  380,20010825,   14,   20,   10,   60
  380,20010826,   30,   50,   10,   90
  380,20010827,   45,   60,   20,  110
  380,20010828,   23,   30,    0,   70
  380,20010829,   36,   60,   10,   90
  380,20010830,   24,   40,   10,   60
  380,20010831,   34,   50,   20,  110
  380,20010901,   25,   40,   10,  110
  380,20010902,   50,   70,   20,  100
  380,20010903,   45,   80,   20,  160
  380,20010904,   45,   60,   30,  130
  380,20010905,   38,   60,   10,  100
  380,20010906,   35,   60,   10,   90
  380,20010907,   55,   90,   30,  130
  380,20010908,   56,   90,   30,  150
  380,20010909,   57,   80,   40,  150
  380,20010910,   53,   80,   40,  140
  380,20010911,   54,   80,   30,  140
  380,20010912,   50,   80,   30,  140
  380,20010913,   61,   90,   30,  150
  380,20010914,   36,   50,   20,   80
  380,20010915,   52,   70,   30,  110
  380,20010916,   39,   50,   30,  100
  380,20010917,   30,   40,   10,   70
  380,20010918,   27,   40,   10,   60
  380,20010919,   65,  100,   40,  160
  380,20010920,   63,  100,   40,  150
  380,20010921,   37,   60,   20,  110
  380,20010922,   29,   40,   20,  100
  380,20010923,   29,   50,   10,   80
  380,20010924,   14,   20,   10,   40
  380,20010925,   23,   30,   10,   60
  380,20010926,   32,   50,   20,   90
  380,20010927,   57,   70,   30,  110
  380,20010928,   28,   40,   20,   60
  380,20010929,   30,   60,   10,  110
  380,20010930,   47,   60,   30,  120
  380,20011001,   77,  100,   60,  160
  380,20011002,   67,  120,   30,  180
  380,20011003,   37,   50,   20,   80
  380,20011004,   51,   70,   30,  110
  380,20011005,   26,   40,   20,   60
  380,20011006,   48,   70,   20,  150
  380,20011007,   54,   80,   30,  140
  380,20011008,   80,  100,   60,  180
  380,20011009,   67,   90,   40,  150
  380,20011010,   58,   80,   40,  120
  380,20011011,   52,   80,   30,  120
  380,20011012,   24,   40,   10,   60
  380,20011013,   19,   30,   10,   50
  380,20011014,   39,   60,   20,  100
  380,20011015,   38,   60,   20,  100
  380,20011016,   28,   60,   10,   90
  380,20011017,   28,   40,   10,   70
  380,20011018,   27,   50,    0,   80
  380,20011019,   29,   50,   10,   90
  380,20011020,   28,   40,   10,   70
  380,20011021,   54,   70,   40,  110
  380,20011022,   52,   80,   20,  120
  380,20011023,   32,   50,   20,   70
  380,20011024,   43,   70,   30,  110
  380,20011025,   45,   60,   20,  100
  380,20011026,   47,   70,   30,  110
